symbol,asset_type,status,reasons,pause_buy,manual_review,metric_value,price_status,price_reasons,manual_pause_buy,manual_force_review,thesis_broken,logic_reasons,final_pause_buy,final_force_review,final_priority_level,final_reason_codes,final_human_readable_action,logic_note,effective_from,updated_at,updated_by,date,check_type
510500,etf,YELLOW,相对参考高点回撤 15.65%，进入 YELLOW 区域,True,True,0.15646539840088225,YELLOW,相对参考高点回撤 15.65%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-03-31,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.080033698399326,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-03-31,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.022156235724075015,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-03-31,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-03-31,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-03-31,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-03-31,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-03-31,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-03-31,weekly_risk_check
510300,etf,RED,相对参考高点回撤 29.47%，超过 RED 阈值,True,True,0.2947290274684484,RED,相对参考高点回撤 29.47%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-04-03,monthly_invest_review
510500,etf,GREEN,ETF 风险状态正常,False,False,0.1476426799007444,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-03,monthly_invest_review
515180,etf,GREEN,ETF 风险状态正常,False,False,0.0741364785172705,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-03,monthly_invest_review
518880,etf,GREEN,ETF 风险状态正常,False,False,0.0358611238008223,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-03,monthly_invest_review
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-03,monthly_invest_review
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-03,monthly_invest_review
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-03,monthly_invest_review
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-03,monthly_invest_review
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-03,monthly_invest_review
510300,etf,RED,相对参考高点回撤 28.79%，超过 RED 阈值,True,True,0.28786191536748323,RED,相对参考高点回撤 28.79%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-04-07,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.14047422111938232,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-07,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.0732940185341196,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-07,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.011420740063956103,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-07,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-07,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-07,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-07,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-07,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-07,weekly_risk_check
510300,etf,RED,相对参考高点回撤 29.40%，超过 RED 阈值,True,True,0.29398663697104677,RED,相对参考高点回撤 29.40%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-04-14,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.14529914529914523,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-14,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.05728727885425447,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-14,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.0027409776153495785,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-14,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-14,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-14,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-14,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-14,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-14,weekly_risk_check
510300,etf,RED,相对参考高点回撤 30.40%，超过 RED 阈值,True,True,0.3040089086859688,RED,相对参考高点回撤 30.40%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-04-21,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 16.89%，进入 YELLOW 区域,True,True,0.1688723462917011,YELLOW,相对参考高点回撤 16.89%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-04-21,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.04633529907329415,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-21,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.02055733211512103,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-21,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-21,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-21,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-21,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-21,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-21,weekly_risk_check
510300,etf,RED,相对参考高点回撤 30.49%，超过 RED 阈值,True,True,0.30493689680772085,RED,相对参考高点回撤 30.49%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-04-28,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 16.78%，进入 YELLOW 区域,True,True,0.16776950647918387,YELLOW,相对参考高点回撤 16.78%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-04-28,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.025273799494524032,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-28,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.018273184102329847,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-04-28,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-28,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-28,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-28,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-28,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-04-28,weekly_risk_check
510300,etf,RED,相对参考高点回撤 30.49%，超过 RED 阈值,True,True,0.30493689680772085,RED,相对参考高点回撤 30.49%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-05-04,monthly_invest_review
510500,etf,YELLOW,相对参考高点回撤 16.76%，进入 YELLOW 区域,True,True,0.16763165150261916,YELLOW,相对参考高点回撤 16.76%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-05-04,monthly_invest_review
515180,etf,GREEN,ETF 风险状态正常,False,False,0.005054759898904806,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-04,monthly_invest_review
518880,etf,GREEN,ETF 风险状态正常,False,False,0.0,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-04,monthly_invest_review
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-04,monthly_invest_review
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-04,monthly_invest_review
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-04,monthly_invest_review
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-04,monthly_invest_review
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-04,monthly_invest_review
510300,etf,RED,相对参考高点回撤 30.79%，超过 RED 阈值,True,True,0.30790645879732736,RED,相对参考高点回撤 30.79%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-05-05,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 17.54%，进入 YELLOW 区域,True,True,0.1753515301902398,YELLOW,相对参考高点回撤 17.54%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-05-05,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.0,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-05,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.0,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-05,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-05,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-05,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-05,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-05,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-05,weekly_risk_check
510300,etf,RED,相对参考高点回撤 32.22%，超过 RED 阈值,True,True,0.3221974758723088,RED,相对参考高点回撤 32.22%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-05-12,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 19.02%，进入 YELLOW 区域,True,True,0.1902398676592225,YELLOW,相对参考高点回撤 19.02%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-05-12,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.04029605263157889,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-12,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.011325028312570741,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-12,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-12,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-12,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-12,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-12,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-12,weekly_risk_check
510300,etf,RED,相对参考高点回撤 32.00%，超过 RED 阈值,True,True,0.3199703043801039,RED,相对参考高点回撤 32.00%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-05-19,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 18.42%，进入 YELLOW 区域,True,True,0.18417424869037766,YELLOW,相对参考高点回撤 18.42%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-05-19,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.057565789473684265,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-19,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.01925254813137032,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-19,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-19,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-19,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-19,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-19,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-19,weekly_risk_check
510300,etf,RED,相对参考高点回撤 33.74%，超过 RED 阈值,True,True,0.3374164810690423,RED,相对参考高点回撤 33.74%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-05-26,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 19.59%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.19589192169837324,YELLOW,相对参考高点回撤 19.59%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-05-26,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.08223684210526305,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-26,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.023782559456398737,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-05-26,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-26,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-26,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-26,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-26,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-05-26,weekly_risk_check
510300,etf,RED,相对参考高点回撤 34.48%，超过 RED 阈值,True,True,0.34484038604305867,RED,相对参考高点回撤 34.48%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-06-01,monthly_invest_review
510500,etf,YELLOW,相对参考高点回撤 19.19%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.19189412737799827,YELLOW,相对参考高点回撤 19.19%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-06-01,monthly_invest_review
515180,etf,GREEN,ETF 风险状态正常,False,False,0.08717105263157884,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-06-01,monthly_invest_review
518880,etf,GREEN,ETF 风险状态正常,False,False,0.012004530011325013,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-06-01,monthly_invest_review
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-01,monthly_invest_review
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-01,monthly_invest_review
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-01,monthly_invest_review
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-01,monthly_invest_review
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-01,monthly_invest_review
510300,etf,RED,相对参考高点回撤 33.50%，超过 RED 阈值,True,True,0.33500371195248696,RED,相对参考高点回撤 33.50%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-06-02,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 18.47%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.18472566859663633,YELLOW,相对参考高点回撤 18.47%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-06-02,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.08059210526315778,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-06-02,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.009060022650056633,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-06-02,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-02,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-02,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-02,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-02,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-02,weekly_risk_check
510300,etf,RED,相对参考高点回撤 33.85%，超过 RED 阈值,True,True,0.33853006681514475,RED,相对参考高点回撤 33.85%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-06-09,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 19.64%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.19644334160463192,YELLOW,相对参考高点回撤 19.64%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-06-09,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.0633223684210526,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-06-09,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.009060022650056633,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-06-09,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-09,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-09,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-09,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-09,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-09,weekly_risk_check
510300,etf,RED,相对参考高点回撤 31.35%，超过 RED 阈值,True,True,0.3134743875278397,RED,相对参考高点回撤 31.35%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-06-16,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 17.71%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.17714364488558026,YELLOW,相对参考高点回撤 17.71%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-06-16,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.07976973684210524,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-06-16,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.012684031710079287,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2023-06-16,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-16,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-16,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-16,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-16,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2023-06-16,weekly_risk_check
510300,etf,RED,相对参考高点回撤 33.05%，超过 RED 阈值,True,True,0.3305493689680772,RED,相对参考高点回撤 33.05%，超过 RED 阈值,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2023-06-21,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 19.59%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.19589192169837324,YELLOW,相对参考高点回撤 19.59%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2023-06-21,weekly_risk_check
