date,symbol,asset_type,market_value,current_weight,target_weight,weight_gap,total_value,cash
2022-02-07,510500,etf,104530.2,0.24023564467375647,0.2,-0.040235644673756454,435115.28084,91071.68084000003
2022-02-07,515180,etf,107427.59999999999,0.24689456962441894,0.2,-0.04689456962441893,435115.28084,91071.68084000003
2022-02-07,518880,etf,34028.0,0.07820456209744729,0.1,0.021795437902552714,435115.28084,91071.68084000003
2022-02-07,000333,stock,0.0,0.0,0.04,0.04,435115.28084,91071.68084000003
2022-02-07,000858,stock,0.0,0.0,0.04,0.04,435115.28084,91071.68084000003
2022-02-07,600036,stock,0.0,0.0,0.04,0.04,435115.28084,91071.68084000003
2022-02-07,600519,stock,0.0,0.0,0.04,0.04,435115.28084,91071.68084000003
2022-02-07,601318,stock,0.0,0.0,0.04,0.04,435115.28084,91071.68084000003
2022-03-01,510300,etf,97668.49999999999,0.21579094065372428,0.3,0.0842090593462757,452607.04506000003,93110.74506000003
2022-03-01,510500,etf,107833.6,0.23824993706340786,0.2,-0.038249937063407846,452607.04506000003,93110.74506000003
2022-03-01,515180,etf,110455.20000000001,0.24404215799459655,0.2,-0.04404215799459654,452607.04506000003,93110.74506000003
2022-03-01,518880,etf,43539.0,0.09619602804509646,0.1,0.0038039719549035483,452607.04506000003,93110.74506000003
2022-03-01,000333,stock,0.0,0.0,0.04,0.04,452607.04506000003,93110.74506000003
2022-03-01,000858,stock,0.0,0.0,0.04,0.04,452607.04506000003,93110.74506000003
2022-03-01,600036,stock,0.0,0.0,0.04,0.04,452607.04506000003,93110.74506000003
2022-03-01,600519,stock,0.0,0.0,0.04,0.04,452607.04506000003,93110.74506000003
2022-03-01,601318,stock,0.0,0.0,0.04,0.04,452607.04506000003,93110.74506000003
2022-04-01,510300,etf,89882.5,0.1999083546395405,0.3,0.1000916453604595,449618.52726000006,95394.72726000003
2022-04-01,510500,etf,99782.6,0.22192724265185565,0.2,-0.02192724265185564,449618.52726000006,95394.72726000003
2022-04-01,515180,etf,112543.20000000001,0.2503081905584373,0.2,-0.05030819055843727,449618.52726000006,95394.72726000003
2022-04-01,518880,etf,52015.5,0.11568807076742435,0.1,-0.015688070767424345,449618.52726000006,95394.72726000003
2022-04-01,000333,stock,0.0,0.0,0.04,0.04,449618.52726000006,95394.72726000003
2022-04-01,000858,stock,0.0,0.0,0.04,0.04,449618.52726000006,95394.72726000003
2022-04-01,600036,stock,0.0,0.0,0.04,0.04,449618.52726000006,95394.72726000003
2022-04-01,600519,stock,0.0,0.0,0.04,0.04,449618.52726000006,95394.72726000003
2022-04-01,601318,stock,0.0,0.0,0.04,0.04,449618.52726000006,95394.72726000003
2022-05-05,510300,etf,83722.40000000001,0.1920576783300268,0.3,0.1079423216699732,435923.21186000004,97526.51186000003
2022-05-05,510500,etf,88644.0,0.20334774012554457,0.2,-0.0033477401255445627,435923.21186000004,97526.51186000003
2022-05-05,515180,etf,105130.79999999999,0.241168162510611,0.2,-0.04116816251061098,435923.21186000004,97526.51186000003
2022-05-05,518880,etf,60899.5,0.1397023566149497,0.1,-0.039702356614949696,435923.21186000004,97526.51186000003
2022-05-05,000333,stock,0.0,0.0,0.04,0.04,435923.21186000004,97526.51186000003
2022-05-05,000858,stock,0.0,0.0,0.04,0.04,435923.21186000004,97526.51186000003
2022-05-05,600036,stock,0.0,0.0,0.04,0.04,435923.21186000004,97526.51186000003
2022-05-05,600519,stock,0.0,0.0,0.04,0.04,435923.21186000004,97526.51186000003
2022-05-05,601318,stock,0.0,0.0,0.04,0.04,435923.21186000004,97526.51186000003
2022-06-01,510300,etf,85623.09999999999,0.18803157078198082,0.3,0.11196842921801917,455365.55188000004,99932.05188000003
2022-06-01,510500,etf,94570.2,0.20767974127503075,0.2,-0.007679741275030738,455365.55188000004,99932.05188000003
2022-06-01,515180,etf,113223.0,0.24864199659494013,0.2,-0.04864199659494012,455365.55188000004,99932.05188000003
2022-06-01,518880,etf,62017.2,0.13619212025143054,0.1,-0.03619212025143054,455365.55188000004,99932.05188000003
2022-06-01,000333,stock,0.0,0.0,0.04,0.04,455365.55188000004,99932.05188000003
2022-06-01,000858,stock,0.0,0.0,0.04,0.04,455365.55188000004,99932.05188000003
2022-06-01,600036,stock,0.0,0.0,0.04,0.04,455365.55188000004,99932.05188000003
2022-06-01,600519,stock,0.0,0.0,0.04,0.04,455365.55188000004,99932.05188000003
2022-06-01,601318,stock,0.0,0.0,0.04,0.04,455365.55188000004,99932.05188000003
2022-07-01,510300,etf,95012.1,0.19617429881816706,0.3,0.10382570118183293,484324.91194,101967.91194000002
2022-07-01,510500,etf,102289.2,0.21119954286529033,0.2,-0.011199542865290318,484324.91194,101967.91194000002
2022-07-01,515180,etf,121484.5,0.2508326476814597,0.2,-0.050832647681459675,484324.91194,101967.91194000002
2022-07-01,518880,etf,63571.2,0.13125734074954096,0.1,-0.03125734074954095,484324.91194,101967.91194000002
2022-07-01,000333,stock,0.0,0.0,0.04,0.04,484324.91194,101967.91194000002
2022-07-01,000858,stock,0.0,0.0,0.04,0.04,484324.91194,101967.91194000002
2022-07-01,600036,stock,0.0,0.0,0.04,0.04,484324.91194,101967.91194000002
2022-07-01,600519,stock,0.0,0.0,0.04,0.04,484324.91194,101967.91194000002
2022-07-01,601318,stock,0.0,0.0,0.04,0.04,484324.91194,101967.91194000002
2022-08-01,510300,etf,89172.6,0.18418186943283515,0.3,0.11581813056716483,484155.14662,104061.24662000002
2022-08-01,510500,etf,101177.0,0.20897640086311223,0.2,-0.008976400863112216,484155.14662,104061.24662000002
2022-08-01,515180,etf,126861.9,0.2620273705353594,0.2,-0.062027370535359394,484155.14662,104061.24662000002
2022-08-01,518880,etf,62882.4,0.12988068068468692,0.1,-0.02988068068468691,484155.14662,104061.24662000002
2022-08-01,000333,stock,0.0,0.0,0.04,0.04,484155.14662,104061.24662000002
2022-08-01,000858,stock,0.0,0.0,0.04,0.04,484155.14662,104061.24662000002
2022-08-01,600036,stock,0.0,0.0,0.04,0.04,484155.14662,104061.24662000002
2022-08-01,600519,stock,0.0,0.0,0.04,0.04,484155.14662,104061.24662000002
2022-08-01,601318,stock,0.0,0.0,0.04,0.04,484155.14662,104061.24662000002
2022-09-01,510300,etf,86172.7,0.17536459855458672,0.3,0.12463540144541327,491391.65322000004,106132.95322000002
2022-09-01,510500,etf,97857.0,0.19914257671810437,0.2,0.0008574232818956418,491391.65322000004,106132.95322000002
2022-09-01,515180,etf,138565.0,0.2819848466940958,0.2,-0.08198484669409578,491391.65322000004,106132.95322000002
2022-09-01,518880,etf,62664.0,0.12752353359967394,0.1,-0.02752353359967394,491391.65322000004,106132.95322000002
2022-09-01,000333,stock,0.0,0.0,0.04,0.04,491391.65322000004,106132.95322000002
2022-09-01,000858,stock,0.0,0.0,0.04,0.04,491391.65322000004,106132.95322000002
2022-09-01,600036,stock,0.0,0.0,0.04,0.04,491391.65322000004,106132.95322000002
2022-09-01,600519,stock,0.0,0.0,0.04,0.04,491391.65322000004,106132.95322000002
2022-09-01,601318,stock,0.0,0.0,0.04,0.04,491391.65322000004,106132.95322000002
2022-10-10,510300,etf,78890.5,0.1638820810453207,0.3,0.13611791895467928,481385.75918000005,108512.25918000002
2022-10-10,510500,etf,89756.2,0.1864537915556374,0.2,0.013546208444362606,481385.75918000005,108512.25918000002
2022-10-10,515180,etf,137932.8,0.2865327803526154,0.2,-0.08653278035261541,481385.75918000005,108512.25918000002
2022-10-10,518880,etf,66294.0,0.13771491726910706,0.1,-0.03771491726910706,481385.75918000005,108512.25918000002
2022-10-10,000333,stock,0.0,0.0,0.04,0.04,481385.75918000005,108512.25918000002
2022-10-10,000858,stock,0.0,0.0,0.04,0.04,481385.75918000005,108512.25918000002
2022-10-10,600036,stock,0.0,0.0,0.04,0.04,481385.75918000005,108512.25918000002
2022-10-10,600519,stock,0.0,0.0,0.04,0.04,481385.75918000005,108512.25918000002
2022-10-10,601318,stock,0.0,0.0,0.04,0.04,481385.75918000005,108512.25918000002
2022-11-01,510300,etf,76921.1,0.1578914353801389,0.3,0.1421085646198611,487177.1531800001,110882.35318000002
2022-11-01,510500,etf,94935.40000000001,0.19486833358321237,0.2,0.005131666416787639,487177.1531800001,110882.35318000002
2022-11-01,515180,etf,130524.3,0.2679195835601397,0.2,-0.06791958356013966,487177.1531800001,110882.35318000002
2022-11-01,518880,etf,73914.0,0.15171893738762945,0.1,-0.05171893738762945,487177.1531800001,110882.35318000002
2022-11-01,000333,stock,0.0,0.0,0.04,0.04,487177.1531800001,110882.35318000002
2022-11-01,000858,stock,0.0,0.0,0.04,0.04,487177.1531800001,110882.35318000002
2022-11-01,600036,stock,0.0,0.0,0.04,0.04,487177.1531800001,110882.35318000002
2022-11-01,600519,stock,0.0,0.0,0.04,0.04,487177.1531800001,110882.35318000002
