date,month,symbol,asset_type,target_weight,current_weight,recommended_amount,status,pause_buy,manual_review,reasons,manual_pause_buy,manual_force_review,thesis_broken,final_priority_level,final_reason_codes,final_human_readable_action,logic_note
2022-05-05,2022-05,510500,etf,0.2,0.20334297499771867,0.0,RED,True,True,相对参考高点回撤 26.39%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2022-05-05,2022-05,515180,etf,0.2,0.24116251112190515,0.0,YELLOW,True,True,相对参考高点回撤 15.16%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-05-05,2022-05,518880,etf,0.1,0.1216733947965062,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-05-05,2022-05,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-05-05,2022-05,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-05-05,2022-05,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-05-05,2022-05,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-05-05,2022-05,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-06-01,2022-06,510300,etf,0.3,0.1880274994433029,0.0,RED,True,True,相对参考高点回撤 30.61%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2022-06-01,2022-06,510500,etf,0.2,0.20767524450589905,0.0,YELLOW,True,True,相对参考高点回撤 21.46%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-06-01,2022-06,515180,etf,0.2,0.23705627749876815,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-06-01,2022-06,518880,etf,0.1,0.13111379851654337,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-06-01,2022-06,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-06-01,2022-06,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-06-01,2022-06,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-06-01,2022-06,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-06-01,2022-06,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-07-01,2022-07,510300,etf,0.3,0.19617011074705007,0.0,YELLOW,True,True,相对参考高点回撤 23.00%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-07-01,2022-07,510500,etf,0.2,0.21119503402437326,0.0,YELLOW,True,True,相对参考高点回撤 15.05%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-07-01,2022-07,515180,etf,0.2,0.23987413583677136,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-07-01,2022-07,518880,etf,0.1,0.12578559946550052,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-07-01,2022-07,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-07-01,2022-07,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-07-01,2022-07,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-07-01,2022-07,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-07-01,2022-07,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-08-01,2022-08,510300,etf,0.3,0.18417796439174527,0.0,RED,True,True,相对参考高点回撤 27.73%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2022-08-01,2022-08,510500,etf,0.2,0.20897197012606575,0.0,YELLOW,True,True,相对参考高点回撤 15.98%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-08-01,2022-08,515180,etf,0.2,0.24571251284414908,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-08-01,2022-08,518880,etf,0.1,0.12987792694244063,0.0,YELLOW,True,True,相对参考高点回撤 14.50%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-08-01,2022-08,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-08-01,2022-08,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-08-01,2022-08,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-08-01,2022-08,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-08-01,2022-08,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-09-01,2022-09,510300,etf,0.3,0.17536092519111882,0.0,RED,True,True,相对参考高点回撤 30.16%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2022-09-01,2022-09,510500,etf,0.2,0.1991384052771622,0.0,YELLOW,True,True,相对参考高点回撤 18.73%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-09-01,2022-09,515180,etf,0.2,0.2658658576723731,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-09-01,2022-09,518880,etf,0.1,0.12752086236332702,0.0,YELLOW,True,True,相对参考高点回撤 14.80%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-09-01,2022-09,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-09-01,2022-09,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-09-01,2022-09,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-09-01,2022-09,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-09-01,2022-09,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-10-10,2022-10,510300,etf,0.3,0.1638787128057982,0.0,RED,True,True,相对参考高点回撤 36.06%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2022-10-10,2022-10,510500,etf,0.2,0.18644995940372772,0.0,RED,True,True,相对参考高点回撤 25.46%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2022-10-10,2022-10,515180,etf,0.2,0.2754657195448284,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-10-10,2022-10,518880,etf,0.1,0.1329633941890789,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-10-10,2022-10,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-10-10,2022-10,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-10-10,2022-10,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-10-10,2022-10,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-10-10,2022-10,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-11-01,2022-11,510300,etf,0.3,0.15788822496531071,0.0,RED,True,True,相对参考高点回撤 37.66%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2022-11-01,2022-11,510500,etf,0.2,0.19486437131517567,0.0,YELLOW,True,True,相对参考高点回撤 21.16%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-11-01,2022-11,515180,etf,0.2,0.26791413593720975,0.0,YELLOW,True,True,相对参考高点回撤 18.37%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-11-01,2022-11,518880,etf,0.1,0.1360750429446577,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-11-01,2022-11,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-11-01,2022-11,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-11-01,2022-11,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-11-01,2022-11,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-11-01,2022-11,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-12-01,2022-12,510300,etf,0.3,0.15739237320072674,0.0,RED,True,True,相对参考高点回撤 32.96%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2022-12-01,2022-12,510500,etf,0.2,0.18794272247573324,0.0,YELLOW,True,True,相对参考高点回撤 17.98%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2022-12-01,2022-12,515180,etf,0.2,0.278610576975824,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-12-01,2022-12,518880,etf,0.1,0.14603551033928938,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2022-12-01,2022-12,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-12-01,2022-12,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-12-01,2022-12,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-12-01,2022-12,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2022-12-01,2022-12,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-01-03,2023-01,510300,etf,0.3,0.1571418625297415,0.0,RED,True,True,相对参考高点回撤 33.09%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-01-03,2023-01,510500,etf,0.2,0.18105638917447203,0.0,YELLOW,True,True,相对参考高点回撤 21.01%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-01-03,2023-01,515180,etf,0.2,0.2755594565709989,0.0,YELLOW,True,True,相对参考高点回撤 12.64%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-01-03,2023-01,518880,etf,0.1,0.15178448319742213,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-01-03,2023-01,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-01-03,2023-01,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-01-03,2023-01,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-01-03,2023-01,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-01-03,2023-01,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-02-01,2023-02,510300,etf,0.3,0.16069498334670346,0.0,RED,True,True,相对参考高点回撤 27.43%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-02-01,2023-02,510500,etf,0.2,0.18277329207397477,0.0,YELLOW,True,True,相对参考高点回撤 15.43%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-02-01,2023-02,515180,etf,0.2,0.27033167926312096,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-02-01,2023-02,518880,etf,0.1,0.16152592603413043,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-02-01,2023-02,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-02-01,2023-02,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-02-01,2023-02,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-02-01,2023-02,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-02-01,2023-02,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-03-01,2023-03,510300,etf,0.3,0.1541608187748258,0.0,RED,True,True,相对参考高点回撤 28.73%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-03-01,2023-03,510500,etf,0.2,0.17958536265177935,7999.999999999999,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-03-01,2023-03,515180,etf,0.2,0.2832154570811941,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-03-01,2023-03,518880,etf,0.1,0.15962944661878264,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-03-01,2023-03,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-03-01,2023-03,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-03-01,2023-03,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-03-01,2023-03,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-03-01,2023-03,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-04-03,2023-04,510300,etf,0.3,0.149699211722076,0.0,RED,True,True,相对参考高点回撤 29.47%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-04-03,2023-04,510500,etf,0.2,0.1893301082990256,7999.999999999999,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-04-03,2023-04,515180,etf,0.2,0.2731907396820288,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-04-03,2023-04,518880,etf,0.1,0.16410591154381468,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-04-03,2023-04,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-04-03,2023-04,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-04-03,2023-04,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-04-03,2023-04,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-04-03,2023-04,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-05-04,2023-05,510300,etf,0.3,0.1422097877739256,0.0,RED,True,True,相对参考高点回撤 30.49%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-05-04,2023-05,510500,etf,0.2,0.1902343301753172,0.0,YELLOW,True,True,相对参考高点回撤 16.76%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-05-04,2023-05,515180,etf,0.2,0.2829827278020229,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-05-04,2023-05,518880,etf,0.1,0.16470603121741018,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-05-04,2023-05,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-05-04,2023-05,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-05-04,2023-05,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-05-04,2023-05,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-05-04,2023-05,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-06-01,2023-06,510300,etf,0.3,0.1362190685711317,0.0,RED,True,True,相对参考高点回撤 34.48%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-06-01,2023-06,510500,etf,0.2,0.1876839494206305,0.0,YELLOW,True,True,相对参考高点回撤 19.19%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-06-01,2023-06,515180,etf,0.2,0.27869999815653074,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-06-01,2023-06,518880,etf,0.1,0.170530224883269,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-06-01,2023-06,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-06-01,2023-06,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-06-01,2023-06,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-06-01,2023-06,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-06-01,2023-06,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-07-03,2023-07,510300,etf,0.3,0.13754462304196252,0.0,RED,True,True,相对参考高点回撤 32.31%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-07-03,2023-07,510500,etf,0.2,0.1841190124275051,0.0,YELLOW,True,True,相对参考高点回撤 18.89%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-07-03,2023-07,515180,etf,0.2,0.2822416527806889,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-07-03,2023-07,518880,etf,0.1,0.17081914931290743,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-07-03,2023-07,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-07-03,2023-07,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-07-03,2023-07,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-07-03,2023-07,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-07-03,2023-07,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-08-01,2023-08,510300,etf,0.3,0.1366595462307093,0.0,RED,True,True,相对参考高点回撤 29.73%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-08-01,2023-08,510500,etf,0.2,0.17852399839611238,0.0,YELLOW,True,True,相对参考高点回撤 17.82%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-08-01,2023-08,515180,etf,0.2,0.2956179234639007,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-08-01,2023-08,518880,etf,0.1,0.1702256959039822,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-08-01,2023-08,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-08-01,2023-08,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-08-01,2023-08,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-08-01,2023-08,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-08-01,2023-08,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-09-01,2023-09,510300,etf,0.3,0.13048090935106607,0.0,RED,True,True,相对参考高点回撤 33.52%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-09-01,2023-09,510500,etf,0.2,0.16961223392905178,0.0,YELLOW,True,True,相对参考高点回撤 22.64%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-09-01,2023-09,515180,etf,0.2,0.29703233504469867,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-09-01,2023-09,518880,etf,0.1,0.1785153332397479,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-09-01,2023-09,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-09-01,2023-09,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-09-01,2023-09,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-09-01,2023-09,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-09-01,2023-09,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-10-09,2023-10,510300,etf,0.3,0.12558814125836856,0.0,RED,True,True,相对参考高点回撤 35.52%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-10-09,2023-10,510500,etf,0.2,0.16556785220688297,0.0,YELLOW,True,True,相对参考高点回撤 23.90%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-10-09,2023-10,515180,etf,0.2,0.304961207686735,5333.333333333333,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-10-09,2023-10,518880,etf,0.1,0.1773247799272373,2666.6666666666665,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-10-09,2023-10,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-10-09,2023-10,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-10-09,2023-10,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-10-09,2023-10,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-10-09,2023-10,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-11-01,2023-11,510300,etf,0.3,0.1209417168535212,0.0,RED,True,True,相对参考高点回撤 37.60%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-11-01,2023-11,510500,etf,0.2,0.1604260932443759,0.0,RED,True,True,相对参考高点回撤 25.90%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-11-01,2023-11,515180,etf,0.2,0.30126331615575436,0.0,YELLOW,True,True,相对参考高点回撤 8.31%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-11-01,2023-11,518880,etf,0.1,0.1887228212290899,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-11-01,2023-11,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-11-01,2023-11,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-11-01,2023-11,600036,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-11-01,2023-11,000333,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-11-01,2023-11,601318,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-12-01,2023-12,510300,etf,0.3,0.11575513630080031,0.0,RED,True,True,相对参考高点回撤 39.35%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-12-01,2023-12,510500,etf,0.2,0.1594028280937191,0.0,RED,True,True,相对参考高点回撤 25.23%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2023-12-01,2023-12,515180,etf,0.2,0.29903188508871426,0.0,YELLOW,True,True,相对参考高点回撤 7.57%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2023-12-01,2023-12,518880,etf,0.1,0.19732658236098571,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2023-12-01,2023-12,600519,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2023-12-01,2023-12,000858,stock,0.04,0.0,400.0,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
